dataset,question,run_number,overall_score,tool_precision,tool_recall,tool_f1,param_score,answer_score,answer_match_score,num_turns,duration_ms,total_input_tokens,total_output_tokens,total_tokens,total_cost_usd,source_file,cost_per_question
ln_sonnet-4-20250514,Call betweenness centrality and get the centrality scores for Westminster and Waterloo. Answer shoul...,2,0.7222222222222222,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,4,7740,14,143,19755,0.1019307,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.1019307
ln_sonnet-4-20250514,"Count how many triangles do stations named Hatton Cross, and Green Park participate in. Give final a...",1,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,3,6893,14,114,1408,0.0332868,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0332868
ln_sonnet-4-20250514,"Count how many triangles do stations named Hatton Cross, and Green Park participate in. Give final a...",2,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,3,7824,14,109,1403,0.0331638,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0331638
ln_sonnet-4-20250514,Could you execute the pagerank algorithm with Paddington station as source node and get score for Ro...,1,0.3333333333333333,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,3,7157,14,98,22454,0.1115331,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1115331
ln_sonnet-4-20250514,Could you execute the pagerank algorithm with Paddington station as source node and get score for Ro...,2,0.3333333333333333,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,4,7230,14,125,22579,0.11231519999999999,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.11231519999999999
ln_sonnet-4-20250514,Could you run the bridges algorithm to find out the number of relationships that disconnect the grap...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6087,14,70,1214,0.0318781,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0318781
ln_sonnet-4-20250514,Could you run the bridges algorithm to find out the number of relationships that disconnect the grap...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6523,14,70,1214,0.0319309,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0319309
ln_sonnet-4-20250514,I want to run eigenvector and get score for Canada water. Answer format should be Canada Water:answe...,1,0.38888888888888884,1.0,0.5,0.6666666666666666,0.5,0.0,0.0,4,7084,14,113,22499,0.11186579999999999,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.11186579999999999
ln_sonnet-4-20250514,I want to run eigenvector and get score for Canada water. Answer format should be Canada Water:answe...,2,0.38888888888888884,1.0,0.5,0.6666666666666666,0.5,0.0,0.0,3,6696,14,81,22349,0.1109529,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.1109529
ln_sonnet-4-20250514,Find out how many weakly connected components algorithm exist in my graph. Reply only with wcc:answe...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6051,14,56,8298,0.05833340000000001,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.05833340000000001
ln_sonnet-4-20250514,Find out how many weakly connected components algorithm exist in my graph. Reply only with wcc:answe...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6965,14,56,8298,0.0582838,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0582838
ln_sonnet-4-20250514,Find out how many strongly connected components exist in my graph. Reply only with scc:answer and no...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5767,14,55,8289,0.057923999999999996,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.057923999999999996
ln_sonnet-4-20250514,Find out how many strongly connected components exist in my graph. Reply only with scc:answer and no...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5971,14,55,8289,0.0579336,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0579336
ln_sonnet-4-20250514,Execute k-core decomposition and obtain the core value for the Stockwell station. Reply strictly wit...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6599,14,78,15120,0.0840922,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0840922
ln_sonnet-4-20250514,Execute k-core decomposition and obtain the core value for the Stockwell station. Reply strictly wit...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6438,14,78,15120,0.0841018,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0841018
ln_sonnet-4-20250514,I want to know the community modularity scores using community property rail. Reply only with commun...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6585,14,82,1260,0.0318822,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0318822
ln_sonnet-4-20250514,I want to know the community modularity scores using community property rail. Reply only with commun...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6595,14,82,1260,0.0318918,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0318918
ln_sonnet-4-20250514,I want to know the community conductance scores using community property rail. Reply only with commu...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6118,14,80,1242,0.032129000000000005,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.032129000000000005
ln_sonnet-4-20250514,I want to know the community conductance scores using community property rail. Reply only with commu...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6308,14,80,1242,0.0321386,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0321386
ln_sonnet-4-20250514,Use louvain with one iteration (and one level) using rail as a seed property and get the community o...,1,0.8148148148148149,0.2857142857142857,1.0,0.4444444444444445,1.0,1.0,1.0,5,37463,22,286,13318,0.3001137,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.3001137
ln_sonnet-4-20250514,Use louvain with one iteration (and one level) using rail as a seed property and get the community o...,2,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,10,20438,44,547,41445,0.24364950000000002,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.24364950000000002
ln_sonnet-4-20250514,Execute the leiden algorithm for one level using rail as a seed property and get the community of Pa...,1,0.9333333333333332,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,7,13158,34,306,21632,0.1454118,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1454118
ln_sonnet-4-20250514,Execute the leiden algorithm for one level using rail as a seed property and get the community of Pa...,2,0.7619047619047619,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,1.0,11,59138,54,613,16277,0.4753153,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.4753153
ln_sonnet-4-20250514,I want to run modularity optimization for one iteration using rail as a seed property and get the co...,1,0.8148148148148149,0.2857142857142857,1.0,0.4444444444444445,1.0,1.0,1.0,9,35766,42,468,9980,0.2036787,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.2036787
ln_sonnet-4-20250514,I want to run modularity optimization for one iteration using rail as a seed property and get the co...,2,0.6,0.6666666666666666,1.0,0.8,1.0,0.0,0.0,7,12733,34,310,16182,0.12152550000000001,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.12152550000000001
ln_sonnet-4-20250514,Call the (k-1) coloring algorithm and find out how many colours do I need to color my graph. Run 20 ...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,6740,14,105,8557,0.0606655,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0606655
ln_sonnet-4-20250514,Call the (k-1) coloring algorithm and find out how many colours do I need to color my graph. Run 20 ...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,6977,14,105,8557,0.059837499999999995,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.059837499999999995
ln_sonnet-4-20250514,I want to run label propagation for one iteration using rail as a seed property and get the communit...,1,0.9333333333333332,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,9,14276,34,326,16304,0.12216060000000001,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.12216060000000001
ln_sonnet-4-20250514,I want to run label propagation for one iteration using rail as a seed property and get the communit...,2,0.8148148148148149,0.2857142857142857,1.0,0.4444444444444445,1.0,1.0,1.0,9,39271,42,457,9919,0.20685389999999998,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.20685389999999998
ln_sonnet-4-20250514,I want to run SLLPA for one iteration and get the community of Kennington. Reply only with Kenningto...,1,0.5555555555555555,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,3,6566,14,99,23701,0.1166848,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1166848
ln_sonnet-4-20250514,I want to run SLLPA for one iteration and get the community of Kennington. Reply only with Kenningto...,2,0.5555555555555555,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,3,7282,14,99,23701,0.1174744,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.1174744
ln_sonnet-4-20250514,I want to run node similarity and find the eight most similar station pairs using cosine similarity....,1,0.5925925925925926,1.0,0.5,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,3,10581,14,219,96701,0.39132480000000003,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.39132480000000003
ln_sonnet-4-20250514,I want to run node similarity and find the eight most similar station pairs using cosine similarity....,2,0.6666666666666666,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,11346,14,218,96700,0.3913194,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.3913194
ln_sonnet-4-20250514,I want to run node similarity and find the two most similar stations to Sloane Square from available...,1,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,3,6890,14,173,1843,0.0355858,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0355858
ln_sonnet-4-20250514,I want to run node similarity and find the two most similar stations to Sloane Square from available...,2,0.8055555555555555,0.5,1.0,0.6666666666666666,0.75,1.0,1.0,13,21644,44,589,28609,0.1966132,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.1966132
ln_sonnet-4-20250514,I want to run filtered knn and find the two most similar stations to Amersham from available station...,1,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,13,24842,50,1070,5012,0.125901,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.125901
ln_sonnet-4-20250514,I want to run filtered knn and find the two most similar stations to Amersham from available station...,2,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.0,13,28910,54,1054,31732,0.2262474,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.2262474
ln_sonnet-4-20250514,Execute the Delta-Stepping shortest path algorithm from Covent Garden using travel time as the relat...,1,0.3452380952380953,0.25,0.3333333333333333,0.28571428571428575,0.75,0.0,0.0,13,33584,42,670,3828,0.0896332,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0896332
ln_sonnet-4-20250514,Execute the Delta-Stepping shortest path algorithm from Covent Garden using travel time as the relat...,2,0.6785714285714285,0.25,0.3333333333333333,0.28571428571428575,0.75,1.0,1.0,9,30249,40,1169,3933,0.0954868,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0954868
ln_sonnet-4-20250514,Please run the Dijkstra shortest path algorithm from Barons Court to South Kensington. I want the an...,1,0.30891330891330887,0.18181818181818182,1.0,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.2857142857142857,28,44680,82,1908,9584,0.1836147,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1836147
ln_sonnet-4-20250514,Please run the Dijkstra shortest path algorithm from Barons Court to South Kensington. I want the an...,2,0.373015873015873,0.3333333333333333,1.0,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,16,22584,36,734,6156,0.0853119,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0853119
ln_sonnet-4-20250514,"I would like to use the Dijkstra single-source shortest path to find all paths from Arsenal, using d...",1,0.45098039215686275,0.21428571428571427,1.0,0.35294117647058826,1.0,0.0,0.0,39,66754,92,2636,14584,0.25847939999999997,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.25847939999999997
ln_sonnet-4-20250514,"I would like to use the Dijkstra single-source shortest path to find all paths from Arsenal, using d...",2,0.4666666666666666,0.25,1.0,0.4,1.0,0.0,0.0,31,57536,100,2039,8369,0.19456829999999994,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.19456829999999994
ln_sonnet-4-20250514,Compute the shortest path from Eastcote to Sudbury Town using A* shortest path. Format the result as...,1,0.7089947089947092,0.4,1.0,0.5714285714285715,1.0,0.5555555555555556,0.5555555555555556,13,12344,24,447,5493,0.06561030000000001,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.06561030000000001
ln_sonnet-4-20250514,Compute the shortest path from Eastcote to Sudbury Town using A* shortest path. Format the result as...,2,0.9629629629629629,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,7,13876,22,387,4381,0.060471000000000004,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.060471000000000004
ln_sonnet-4-20250514,Find the 3 shortest paths from Bank to Waterloo using the Yen's algorithm using time as the relation...,1,0.7619047619047619,1.0,0.3333333333333333,0.5,1.0,0.7857142857142857,0.7857142857142857,4,9015,12,351,14061,0.0835323,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0835323
ln_sonnet-4-20250514,Find the 3 shortest paths from Bank to Waterloo using the Yen's algorithm using time as the relation...,2,0.7619047619047619,1.0,0.3333333333333333,0.5,1.0,0.7857142857142857,0.7857142857142857,4,9038,12,342,14016,0.08334630000000001,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.08334630000000001
ln_sonnet-4-20250514,I would like to find the minimum weighted spanning tree rooted at Hammersmith using time as the rela...,1,0.4583333333333333,0.23076923076923078,1.0,0.375,1.0,0.0,0.0,34,58218,104,2563,9825,0.2205879,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.2205879
ln_sonnet-4-20250514,I would like to find the minimum weighted spanning tree rooted at Hammersmith using time as the rela...,2,0.4444444444444445,0.2,1.0,0.33333333333333337,1.0,0.0,0.0,40,69634,120,2643,10407,0.2534916,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.2534916
ln_sonnet-4-20250514,"Find the minimum directed steiner tree from Bank to Waterloo, Southwark and Westminster. I want the ...",1,0.45454545454545453,0.2222222222222222,1.0,0.3636363636363636,1.0,0.0,0.0,22,28803,60,1342,7532,0.1415467,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1415467
ln_sonnet-4-20250514,"Find the minimum directed steiner tree from Bank to Waterloo, Southwark and Westminster. I want the ...",2,0.4358974358974359,0.18181818181818182,1.0,0.3076923076923077,1.0,0.0,0.0,26,41011,80,1982,9602,0.185587,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.185587
ln_sonnet-4-20250514,Compute the prize collecting Steiner tree on my graph in the database with distance as the relations...,1,0.35555555555555557,0.25,1.0,0.4,0.6666666666666666,0.0,0.0,31,47176,110,1762,7210,0.1989171,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1989171
ln_sonnet-4-20250514,Compute the prize collecting Steiner tree on my graph in the database with distance as the relations...,2,0.4222222222222222,0.42857142857142855,1.0,0.6,0.6666666666666666,0.0,0.0,19,24580,50,769,4323,0.0927666,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0927666
ln_sonnet-4-20250514,Execute BFS on my database with source station Aldgate and max depth 4. The result data should be pa...,1,0.40740740740740744,0.14285714285714285,0.5,0.22222222222222224,1.0,0.0,0.0,18,26379,32,1246,33020,0.2046033,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.2046033
ln_sonnet-4-20250514,Execute BFS on my database with source station Aldgate and max depth 4. The result data should be pa...,2,0.4666666666666666,0.3333333333333333,0.5,0.4,1.0,0.0,0.0,10,24941,22,986,35254,0.2092527,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.2092527
ln_sonnet-4-20250514,Execute DFS on my database with source station Aldgate and max depth 4. The result data should be pa...,1,0.5555555555555555,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,4,8729,12,311,15797,0.0902319,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0902319
ln_sonnet-4-20250514,Execute DFS on my database with source station Aldgate and max depth 4. The result data should be pa...,2,0.5,0.5,0.5,0.5,1.0,0.0,0.0,7,17426,22,849,9457,0.0860215,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0860215
ln_sonnet-4-20250514,I want to run the Bellman-Ford algorithm from Chancery Lane using time as the weight property. The r...,1,0.49298117494320026,0.3,1.0,0.4615384615384615,1.0,0.01740506329113924,0.01740506329113924,27,41610,74,1302,11660,0.15378419999999998,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.15378419999999998
ln_sonnet-4-20250514,I want to run the Bellman-Ford algorithm from Chancery Lane using time as the weight property. The r...,2,0.5838607594936709,0.6,1.0,0.7499999999999999,1.0,0.0015822784810126582,0.0015822784810126582,14,29658,40,615,3767,0.0747768,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0747768
ln_sonnet-4-20250514,Execute the longest path algorihtm to find me the longest path towards Notting Hill Gate. Format the...,1,0.3,0.25,1.0,0.4,0.5,0.0,0.0,23,30560,48,907,4719,0.12411399999999999,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.12411399999999999
ln_sonnet-4-20250514,Could you help me find out what are the few quickest ways to go from Paddington to London Bridge? Fo...,1,0.7444444444444445,0.7142857142857143,1.0,0.8333333333333333,1.0,0.4,0.4,19,30603,34,1330,60486,0.3209763,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.3209763
ln_sonnet-4-20250514,Could you help me find out what are the few quickest ways to go from Paddington to London Bridge? Fo...,2,0.5416666666666666,0.45454545454545453,1.0,0.625,1.0,0.0,0.0,0,40682,82,1809,24783,0.2477952,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.2477952
ln_sonnet-4-20250514,I would like to find out whether King's Cross St. Pancras or Angel is a more important station. My d...,1,0.5,0.0,0.0,0.0,0.5,1.0,1.0,3,6680,14,81,19605,0.1023337,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1023337
ln_sonnet-4-20250514,I would like to find out whether King's Cross St. Pancras or Angel is a more important station. My d...,2,0.5,0.0,0.0,0.0,0.5,1.0,1.0,4,6802,14,112,19750,0.102655,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.102655
ln_sonnet-4-20250514,"Is there any stop that I cannot reach from Canary Wharf? List such stops in the format of [""A"", ""B"",...",1,0.5555555555555555,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,26,37296,88,1454,13214,0.193617,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.193617
ln_sonnet-4-20250514,"Is there any stop that I cannot reach from Canary Wharf? List such stops in the format of [""A"", ""B"",...",2,0.5087719298245613,0.35714285714285715,1.0,0.5263157894736842,1.0,0.0,0.0,35,61170,118,2345,24245,0.3101691,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.3101691
ln_sonnet-4-20250514,"What are the stations that, when closed, will create more stations that one can not go from one to t...",1,0.5757575757575758,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,0.0,18,31305,56,1571,13297,0.1517153,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1517153
ln_sonnet-4-20250514,"What are the stations that, when closed, will create more stations that one can not go from one to t...",2,0.5333333333333333,0.5,0.75,0.6,1.0,0.0,0.0,17,35187,64,1594,13160,0.16532010000000003,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.16532010000000003
ln_sonnet-4-20250514,"Which 5 stations are geographically closest to Paddington? List the station names in the format [""A""...",1,0.26515151515151514,0.42857142857142855,0.75,0.5454545454545454,0.25,0.0,0.0,17,25022,56,1013,4823,0.11071829999999999,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.11071829999999999
ln_sonnet-4-20250514,"Which 5 stations are geographically closest to Paddington? List the station names in the format [""A""...",2,0.26515151515151514,0.42857142857142855,0.75,0.5454545454545454,0.25,0.0,0.0,19,27066,60,990,4798,0.1240716,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.1240716
ln_sonnet-4-20250514,Is it the case that I can go from any station to any other station in this transport network? Answer...,1,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,3,5861,14,53,8301,0.058571899999999996,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.058571899999999996
ln_sonnet-4-20250514,Is it the case that I can go from any station to any other station in this transport network? Answer...,2,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,3,6196,14,72,8396,0.059181899999999996,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.059181899999999996
ln_sonnet-4-20250514,"Assuming that if there a connection from station A to B, there is also a connection from B to A, for...",1,0.8333333333333334,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,3,6113,14,53,8355,0.0581682,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0581682
ln_sonnet-4-20250514,"Assuming that if there a connection from station A to B, there is also a connection from B to A, for...",2,0.8333333333333334,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,3,5865,14,53,8355,0.0581778,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0581778
ln_sonnet-4-20250514,Run personalised article rank (damping = 0.8) with Paddington as the seed. Return only the scores fo...,1,0.35000000000000003,0.6666666666666666,1.0,0.8,0.25,0.0,0.0,10,15750,28,392,13222,0.1076415,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1076415
ln_sonnet-4-20250514,Run personalised article rank (damping = 0.8) with Paddington as the seed. Return only the scores fo...,2,0.35000000000000003,0.6666666666666666,1.0,0.8,0.25,0.0,0.0,9,14817,28,358,13148,0.10700009999999999,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.10700009999999999
ln_sonnet-4-20250514,Please tell me how many articulation points there are. Reply strictly with 'points:answer',1,0.7999999999999999,0.25,1.0,0.4,1.0,1.0,1.0,11,13886,24,260,9460,0.07816680000000001,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.07816680000000001
ln_sonnet-4-20250514,Please tell me how many articulation points there are. Reply strictly with 'points:answer',2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,6280,12,53,15233,0.08395079999999999,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.08395079999999999
ln_sonnet-4-20250514,Compute Degree Centrality using the reversed orientation and return the centrality value for Farring...,1,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,4,8584,14,172,17848,0.0954981,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0954981
ln_sonnet-4-20250514,Compute Degree Centrality using the reversed orientation and return the centrality value for Farring...,2,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,4,7903,14,172,17856,0.0954193,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0954193
ln_sonnet-4-20250514,Run harmonic centrality and provide the centrality scores for Westminster and Waterloo stations. Ans...,1,0.7222222222222222,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,4,7492,14,119,18877,0.098352,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.098352
ln_sonnet-4-20250514,Run harmonic centrality and provide the centrality scores for Westminster and Waterloo stations. Ans...,2,0.7222222222222222,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,4,6811,14,113,18847,0.0981816,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0981816
ln_sonnet-4-20250514,Compute closeness centrality using the Wasserman–Faust formula and return the scores for Westminster...,1,0.6888888888888888,0.25,1.0,0.4,0.6666666666666666,1.0,1.0,19,28859,66,1216,14270,0.168353,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.168353
ln_sonnet-4-20250514,Compute closeness centrality using the Wasserman–Faust formula and return the scores for Westminster...,2,0.7777777777777777,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,4,7273,14,143,19035,0.0995995,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.0995995
ln_sonnet-4-20250514,Run betweenness centrality and provide the centrality scores for Westminster and Waterloo stations. ...,1,0.7222222222222222,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,4,7511,14,123,19729,0.1015992,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.1015992
ln_sonnet-4-20250514,Run betweenness centrality and provide the centrality scores for Westminster and Waterloo stations. ...,2,0.7222222222222222,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,4,9126,14,142,19752,0.1019088,results_sonnet-4-20250514/ln_results_20251118_165349.json,0.1019088
ln_sonnet-4-20250514,Count the number of triangles that the stations Hatton Cross and Green Park belong to. Give final an...,1,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,3,7027,14,109,1403,0.0331238,results_sonnet-4-20250514/ln_results_20251118_180129.json,0.0331238
