dataset,question,run_number,overall_score,tool_precision,tool_recall,tool_f1,param_score,answer_score,answer_match_score,num_turns,duration_ms,total_input_tokens,total_output_tokens,total_tokens,total_cost_usd,source_file,cost_per_question
ln_gpt-5,Run the bridges (cut-edges) algorithm and report how many edges whose removal would disconnect the g...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run the bridges (cut-edges) algorithm and report how many edges whose removal would disconnect the g...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Run eigenvector centrality and return the score for Canada Water station.,1,0.38888888888888884,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run eigenvector centrality and return the score for Canada Water station.,2,0.38888888888888884,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Determine the number of weakly connected components in my graph. Reply only with wcc:answer and noth...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Determine the number of weakly connected components in my graph. Reply only with wcc:answer and noth...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Determine the number of strongly connected components in my graph. Reply only with scc:answer and no...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Determine the number of strongly connected components in my graph. Reply only with scc:answer and no...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Run k-core decomposition and return the core value for Stockwell station. Reply strictly with Stockw...,1,0.7999999999999999,0.25,1.0,0.4,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run k-core decomposition and return the core value for Stockwell station. Reply strictly with Stockw...,2,0.7999999999999999,0.25,1.0,0.4,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Compute the communities’ modularity scores using the rail community property. Reply only with commun...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Compute the communities’ modularity scores using the rail community property. Reply only with commun...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Compute the communities’ conductance scores using the rail community property. Reply only with commu...,1,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Compute the communities’ conductance scores using the rail community property. Reply only with commu...,2,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Run the Louvain algorithm with one iteration and one level, using rail as the seed property, and ret...",1,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Run the Louvain algorithm with one iteration and one level, using rail as the seed property, and ret...",2,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Run the Leiden algorithm with one level, using rail as the seed property, and return the community o...",1,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Run the Leiden algorithm with one level, using rail as the seed property, and return the community o...",2,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Run modularity optimization with one iteration, using rail as the seed property, and return the comm...",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Run modularity optimization with one iteration, using rail as the seed property, and return the comm...",2,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Run the (k−1)-coloring algorithm for 20 iterations and report the number of colors required to color...,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run the (k−1)-coloring algorithm for 20 iterations and report the number of colors required to color...,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Run label propagation with one iteration, using rail as the seed property, and return the community ...",1,0.9333333333333332,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Run label propagation with one iteration, using rail as the seed property, and return the community ...",2,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Run the SLLPA algorithm with one iteration and return the community of Kennington station. Reply onl...,1,0.5555555555555555,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run the SLLPA algorithm with one iteration and return the community of Kennington station. Reply onl...,2,0.5555555555555555,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,Run node similarity with cosine similarity and return the top eight most similar station pairs. Retu...,1,0.9333333333333332,0.6666666666666666,1.0,0.8,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,Run node similarity with cosine similarity and return the top eight most similar station pairs. Retu...,2,0.7777777777777777,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
ln_gpt-5,"Run node similarity and return the two stations most similar to Sloane Square among Knightsbridge, A...",1,0.8055555555555555,0.5,1.0,0.6666666666666666,0.75,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_123214.json,0.0
ln_gpt-5,"Run node similarity and return the two stations most similar to Sloane Square among Knightsbridge, A...",2,0.8888888888888888,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0,0,0,0,0,0.0,results_gpt-5/ln_results_20251119_110813.json,0.0
