dataset,question,run_number,overall_score,tool_precision,tool_recall,tool_f1,param_score,answer_score,answer_match_score,num_turns,duration_ms,total_input_tokens,total_output_tokens,total_tokens,total_cost_usd,source_file,cost_per_question
got_haiku-4-5-20251001,Which house can claim the most people as members? Return the name of the house and nothing else. Ret...,1,0.5683760683760684,0.11428571428571428,1.0,0.20512820512820512,0.5,1.0,1.0,17,273419,46,628,11226,1.2968805999999997,results_haiku-4-5-20251001/got_results_20251119_181413.json,1.2968805999999997
got_haiku-4-5-20251001,Which house is home to the highest count of knights? Return the name of the house and nothing else. ...,1,0.4444444444444444,0.21428571428571427,0.75,0.3333333333333333,0.0,1.0,1.0,9,78580,26,381,12007,0.43453330000000007,results_haiku-4-5-20251001/got_results_20251119_183907.json,0.43453330000000007
got_haiku-4-5-20251001,Which house is home to the highest count of knights? Return the name of the house and nothing else. ...,2,0.2333333333333333,0.1111111111111111,1.0,0.19999999999999998,0.5,0.0,0.0,9,269665,24,342,12504,1.423914,results_haiku-4-5-20251001/got_results_20251119_181413.json,1.423914
got_haiku-4-5-20251001,Which house has produced the greatest number of kings? Return the name of the house and nothing else...,1,0.6885964912280702,0.2,0.75,0.31578947368421056,1.0,0.75,0.75,46,63516,114,4039,77431,0.7368870999999998,results_haiku-4-5-20251001/got_results_20251119_183907.json,0.7368870999999998
got_haiku-4-5-20251001,Which house has produced the greatest number of kings? Return the name of the house and nothing else...,2,0.4603174603174603,0.23529411764705882,1.0,0.38095238095238093,0.0,1.0,1.0,9,68374,26,402,12866,0.38810639999999996,results_haiku-4-5-20251001/got_results_20251119_181413.json,0.38810639999999996
got_haiku-4-5-20251001,"If I cluster the kings in my database by their participation in battles, should Robb Stark and Tomme...",1,0.19999999999999998,0.5,0.75,0.6,0.0,0.0,0.0,18,15668,50,767,5649,0.1165966,results_haiku-4-5-20251001/got_results_20251119_183907.json,0.1165966
got_haiku-4-5-20251001,"If I cluster the kings in my database by their participation in battles, should Robb Stark and Tomme...",2,0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,12,9764,36,437,4077,0.07739579999999999,results_haiku-4-5-20251001/got_results_20251119_181413.json,0.07739579999999999
got_haiku-4-5-20251001,"When organizing kings according to their involvement in battles, would Tommen Baratheon and Balon Gr...",1,0.19999999999999998,0.5,0.75,0.6,0.0,0.0,0.0,18,14950,56,747,5179,0.11148059999999999,results_haiku-4-5-20251001/got_results_20251119_183907.json,0.11148059999999999
got_haiku-4-5-20251001,"When organizing kings according to their involvement in battles, would Tommen Baratheon and Balon Gr...",2,0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0,11,10567,28,634,18844,0.1186839,results_haiku-4-5-20251001/got_results_20251119_181413.json,0.1186839
got_haiku-4-5-20251001,"If battles and the people who fought in them are organized into three interconnected communities, ar...",1,0.09523809523809525,0.2,0.5,0.28571428571428575,0.0,0.0,0.0,15,46559,44,619,98391,0.5917342999999999,results_haiku-4-5-20251001/got_results_20251119_183907.json,0.5917342999999999
got_haiku-4-5-20251001,"If battles and the people who fought in them are organized into three interconnected communities, ar...",2,0.16666666666666666,0.375,0.75,0.5,0.0,0.0,0.0,7,41466,24,292,2784,0.183365,results_haiku-4-5-20251001/got_results_20251119_181413.json,0.183365
